filename,class_name,disease_name,is_healthy,condition,width,height,aspect_ratio,total_pixels,file_size_bytes,file_size_kb,color_mode,file_format,file_extension,file_hash,is_valid_image_ext,is_corrupt,file_size_category,resolution_category
6cafca52-cbe9-46cb-aeeb-d588dd8c14af___Matt.S_CG 5982.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,17953,17.53,RGB,JPEG,.jpg,5ec12b0e02a4d1f861c48075c969d00c,True,False,Medium (15-20KB),Low (<100K px)
6cd819ce-a0e5-46b4-b0ed-1991580f0fd4___Matt.S_CG 2493.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,17569,17.16,RGB,JPEG,.jpg,4aacca02d2db1a55b49a1e6b41638114,True,False,Medium (15-20KB),Low (<100K px)
6cebad3a-afa4-4c38-9bcc-3977af4434d1___Matt.S_CG 2793.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,19919,19.45,RGB,JPEG,.jpg,49a2fba87c5605b0d6bfe8696d0d2ec0,True,False,Medium (15-20KB),Low (<100K px)
6d01e191-a269-45c0-9212-53a678c037b3___Keller.St_CG 1932.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21111,20.62,RGB,JPEG,.jpg,6a17cd612a7c7c62054176e5625e04cd,True,False,Large (20-30KB),Low (<100K px)
6d1173c5-9374-46a5-ba0d-e2f72b95e6b2___Matt.S_CG 7851.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20748,20.26,RGB,JPEG,.jpg,7d0a770593f2730d45dd13aa37a89407,True,False,Large (20-30KB),Low (<100K px)
6d7faf0d-1f04-4aba-a0aa-21c36ed89881___Matt.S_CG 6775.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21128,20.63,RGB,JPEG,.jpg,8791396d71777b3a2e50363d01155ac7,True,False,Large (20-30KB),Low (<100K px)
6d8ec33d-fbf6-433d-acd9-feaa72ab839a___Matt.S_CG 7609.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18949,18.5,RGB,JPEG,.jpg,886a8ed8ddee82801ad3b4e5acac5ac8,True,False,Medium (15-20KB),Low (<100K px)
6dcca219-2671-49d7-82f4-dac9571aae01___Matt.S_CG 1030.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,11497,11.23,RGB,JPEG,.jpg,5993833818e5f011e20e535af2bc25e5,True,False,Small (10-15KB),Low (<100K px)
6dd10d1f-99af-4292-be90-aa038682da34___Matt.S_CG 1006.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,13373,13.06,RGB,JPEG,.jpg,034120609e055a82c2549adfed7fc015,True,False,Small (10-15KB),Low (<100K px)
6de3f347-a423-4c54-aa6f-bd80efa674e2___Matt.S_CG 6164.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12721,12.42,RGB,JPEG,.jpg,2b7e91a0f5beaf6325431b82d06136ee,True,False,Small (10-15KB),Low (<100K px)
6df33a72-0479-4e76-9299-d1bb8745fc34___Matt.S_CG 6092.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,14464,14.12,RGB,JPEG,.jpg,e9831fdb1027203180b43a740c7a109a,True,False,Small (10-15KB),Low (<100K px)
6e179382-44e9-4032-b6cb-81c631134922___JR_Sept.L.S 8359.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,15033,14.68,RGB,JPEG,.jpg,6fd92dcc269216ae0a006681c3972599,True,False,Small (10-15KB),Low (<100K px)
6e28615d-e735-42e3-8eef-96bf10a4908d___Matt.S_CG 1514.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,15242,14.88,RGB,JPEG,.jpg,f50bce9068731a1b7b6530a4f7017c30,True,False,Small (10-15KB),Low (<100K px)
6e2dd387-240a-4b31-995e-3389310d8db3___Matt.S_CG 2542.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,19987,19.52,RGB,JPEG,.jpg,5e9c12ff2940d19b8fb7fa7dd5fb7f5c,True,False,Medium (15-20KB),Low (<100K px)
6e40537e-a6c8-404c-b493-f8f2e0895efc___JR_Sept.L.S 8410.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,19195,18.75,RGB,JPEG,.jpg,27ed573ae347c8d25382a5b7ab2bb93e,True,False,Medium (15-20KB),Low (<100K px)
6e585c69-cde5-4a6c-ac40-24951f72e16a___Keller.St_CG 1964.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18594,18.16,RGB,JPEG,.jpg,7c018fea812a443de016a89feb5c563f,True,False,Medium (15-20KB),Low (<100K px)
6e62204d-cfcf-4b46-8889-b98fc1821b47___Keller.St_CG 1872.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12826,12.53,RGB,JPEG,.jpg,c8e0481f45bd9cc00e7f23d3d91bc54e,True,False,Small (10-15KB),Low (<100K px)
6e99980a-8268-46ae-8f19-301f7b674638___Matt.S_CG 6073.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,13852,13.53,RGB,JPEG,.jpg,b0d68fdbe0a502d1bab9a1f350e80bb1,True,False,Small (10-15KB),Low (<100K px)
6e9a45b0-7c4e-4b6b-abb4-6a2667810679___Keller.St_CG 1960.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,15817,15.45,RGB,JPEG,.jpg,42f371fe63d539b4ed3268f7e9d0e7f0,True,False,Medium (15-20KB),Low (<100K px)
6ee71e64-8b63-4f36-9bad-2893317445b4___Matt.S_CG 0685.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,13794,13.47,RGB,JPEG,.jpg,a53af9e5582d492d95af618e258a7029,True,False,Small (10-15KB),Low (<100K px)
6eefe3d9-fe0a-4e1c-a297-4009e7d37d56___Matt.S_CG 6490.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12437,12.15,RGB,JPEG,.jpg,50bb37e81905785f5b2694e78f66566c,True,False,Small (10-15KB),Low (<100K px)
6f0bbcfb-bb4b-465e-a6c4-35e715bea1d2___Matt.S_CG 6686.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,22121,21.6,RGB,JPEG,.jpg,e1d513eae3e9dcc283809c41ac63ef36,True,False,Large (20-30KB),Low (<100K px)
6f564ce5-7595-469a-8db2-cfa8523ae647___Matt.S_CG 1546.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,15314,14.96,RGB,JPEG,.jpg,e7a04eaa91dcc7931c563ec3bef92ff9,True,False,Small (10-15KB),Low (<100K px)
6f9a003a-b2c7-4f96-9845-fc1ecacaeaa2___Matt.S_CG 0844.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,13487,13.17,RGB,JPEG,.jpg,242a9c7066698741a8be7da390254b17,True,False,Small (10-15KB),Low (<100K px)
6fa4e32f-6cf3-48d7-9adb-b0282f3da27b___Matt.S_CG 7460.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20900,20.41,RGB,JPEG,.jpg,cb08c228405d0af541612ae3e3938b02,True,False,Large (20-30KB),Low (<100K px)
6fe85fcb-85fd-46cb-b3f3-6039dc935e79___Matt.S_CG 7532.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,22075,21.56,RGB,JPEG,.jpg,46394d5254ff4e559030fa54ae435797,True,False,Large (20-30KB),Low (<100K px)
6fedc093-cd0a-4aae-8a93-aa9fea75bf6c___Keller.St_CG 1947.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,17117,16.72,RGB,JPEG,.jpg,5c1afdcee262677258ff54eede0aeee2,True,False,Medium (15-20KB),Low (<100K px)
6ff464c8-6ac2-451e-99e4-6135aecf869d___JR_Sept.L.S 8392.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,19643,19.18,RGB,JPEG,.jpg,fa28470a4f22776ba5cb04d6a7d2b9e5,True,False,Medium (15-20KB),Low (<100K px)
702a5117-4fee-46b6-bd3b-980ad9496dea___Matt.S_CG 6094.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,11685,11.41,RGB,JPEG,.jpg,863adef3a37cb2fd55ab162ea22c01e1,True,False,Small (10-15KB),Low (<100K px)
708cabe9-6a4e-4151-a32e-57a4bd910fa2___Matt.S_CG 2562.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,19926,19.46,RGB,JPEG,.jpg,2c924d2f1f2739f2309c3efc95319856,True,False,Medium (15-20KB),Low (<100K px)
70a115b2-9402-4523-9510-9a932e784a3e___Matt.S_CG 1369.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,16965,16.57,RGB,JPEG,.jpg,137ff82670389519b7503a666df4e36b,True,False,Medium (15-20KB),Low (<100K px)
70aaa3d4-f817-48aa-a3b0-aee1c539c4f5___JR_Sept.L.S 8470.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18665,18.23,RGB,JPEG,.jpg,5370a2b7fdf45b0a0c8aaf54ec60e8a5,True,False,Medium (15-20KB),Low (<100K px)
70cfd5a5-64c0-467b-8647-7743e5c3513a___JR_Sept.L.S 2621.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,17422,17.01,RGB,JPEG,.jpg,8952169e2411a3782310dd449cfd9733,True,False,Medium (15-20KB),Low (<100K px)
70ee4f41-ddc6-4626-9a67-44c3a072e509___Matt.S_CG 6680.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20378,19.9,RGB,JPEG,.jpg,ad1ed7020da47e9d4d67c2669925d020,True,False,Medium (15-20KB),Low (<100K px)
70fb038b-90e8-4218-a440-4db6daa90fe0___Matt.S_CG 1102.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12419,12.13,RGB,JPEG,.jpg,d6da91dc01497e183c5ab87fd597efc3,True,False,Small (10-15KB),Low (<100K px)
7117f7b8-7635-4e6d-b687-d0c82a062f6c___Matt.S_CG 7544.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21754,21.24,RGB,JPEG,.jpg,c68be718c651ef0af16c8f2ff1d2376b,True,False,Large (20-30KB),Low (<100K px)
712e2567-6375-4307-874f-da9b6f3cafcf___Matt.S_CG 7519.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,22003,21.49,RGB,JPEG,.jpg,14a1f4d2c5305d7ee9e98efec551f645,True,False,Large (20-30KB),Low (<100K px)
71392ad4-37de-4edf-8ac9-a4e01f1a6eaa___Matt.S_CG 6812.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20400,19.92,RGB,JPEG,.jpg,843494188a8131cb70d47ef4e2a07173,True,False,Medium (15-20KB),Low (<100K px)
71407f13-68e6-4784-a820-74e775f58beb___Matt.S_CG 1537.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,19742,19.28,RGB,JPEG,.jpg,df8805be2aaba8cebd583a3afee3ac32,True,False,Medium (15-20KB),Low (<100K px)
715b97ad-9fd9-42dc-9c50-a0b8edcf0ad0___Keller.St_CG 1912.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12572,12.28,RGB,JPEG,.jpg,dd61226ae3db2c2dc89aea4c71b38ca9,True,False,Small (10-15KB),Low (<100K px)
717d2ca2-2e4f-45f0-9585-847074e94d3a___Keller.St_CG 1871.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,9521,9.3,RGB,JPEG,.jpg,5bc4feb094d6c46a8559dacf8e88d700,True,False,Very Small (<10KB),Low (<100K px)
71d8607e-536c-4384-a9c5-db2dcd3e149d___JR_Sept.L.S 2641.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,14331,14.0,RGB,JPEG,.jpg,6f294c99a0cae8532748a4bf4ce446ac,True,False,Small (10-15KB),Low (<100K px)
720cc0eb-fccf-4e33-8f75-c834b6297b86___Matt.S_CG 6771.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21519,21.01,RGB,JPEG,.jpg,263f274f441088814faa17340637b5fb,True,False,Large (20-30KB),Low (<100K px)
720e357b-bde1-421f-99b2-27a22068baef___Keller.St_CG 1982.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,16775,16.38,RGB,JPEG,.jpg,c6699a00be7f81b190b3246afef259f2,True,False,Medium (15-20KB),Low (<100K px)
721a3f17-639a-4e5f-adcc-6e21ec90330f___Keller.St_CG 2002.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12191,11.91,RGB,JPEG,.jpg,27e60297afa9e285570d95c140feca18,True,False,Small (10-15KB),Low (<100K px)
722659bb-4ce3-4f02-9799-8adb171d194f___JR_Sept.L.S 8511.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,16880,16.48,RGB,JPEG,.jpg,57420606469a6f7f84c56ba2c0af87fb,True,False,Medium (15-20KB),Low (<100K px)
728282b2-23d3-4afc-8c95-94bd2fd296e1___JR_Sept.L.S 2583.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,16799,16.41,RGB,JPEG,.jpg,febf219341e79bf3721dd41832194843,True,False,Medium (15-20KB),Low (<100K px)
72ef73b9-1c24-4bd5-ad2f-e7bc3f11487f___Matt.S_CG 7699.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21717,21.21,RGB,JPEG,.jpg,95f79ca0b532a8a5f062bcb7a6cef618,True,False,Large (20-30KB),Low (<100K px)
72f326dd-6a14-436f-968e-9d5083114444___Matt.S_CG 6880.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,23619,23.07,RGB,JPEG,.jpg,0fef501e66ed0d6d37a3d277aa378838,True,False,Large (20-30KB),Low (<100K px)
7387cd69-82f1-4fe3-95d9-b0109e32d4ef___Matt.S_CG 7505.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18780,18.34,RGB,JPEG,.jpg,35c192cc671ff14a58579540979a3520,True,False,Medium (15-20KB),Low (<100K px)
73fea91d-3582-461b-8aec-236c78f6b1cd___Matt.S_CG 0799.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12383,12.09,RGB,JPEG,.jpg,9070aac93d3afa2437dc018458c63977,True,False,Small (10-15KB),Low (<100K px)
740caf75-7903-44ec-ac47-c8a684736c8a___Keller.St_CG 2005.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,15304,14.95,RGB,JPEG,.jpg,37f1a97d5e4af65c183e63b306bfa130,True,False,Small (10-15KB),Low (<100K px)
748290c1-48f9-46ab-bf30-70db00d1aa76___JR_Sept.L.S 2547.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,26974,26.34,RGB,JPEG,.jpg,169482bcc310589ae9873c1b93a80c6a,True,False,Large (20-30KB),Low (<100K px)
74b9ed1b-042f-4b13-a31b-ec57a0c0b409___JR_Sept.L.S 8350.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20039,19.57,RGB,JPEG,.jpg,2a93bd560469f67fd4810273cc3c4b4a,True,False,Medium (15-20KB),Low (<100K px)
74c6ce09-ee11-4d57-ae56-c4fdcb0f6c3b___Matt.S_CG 7481.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21581,21.08,RGB,JPEG,.jpg,b030a6e77efb148356e6afeaa942d71a,True,False,Large (20-30KB),Low (<100K px)
74da2974-f193-47f3-8f3e-0818cd619b46___Matt.S_CG 0788.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12250,11.96,RGB,JPEG,.jpg,30fc167aa81f98bd2650ecdcd8431c63,True,False,Small (10-15KB),Low (<100K px)
750103c8-a938-49a6-b8af-71eeb7596acb___Matt.S_CG 6872.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,23279,22.73,RGB,JPEG,.jpg,908bdb6bc9f9b4bb020347d246e422ad,True,False,Large (20-30KB),Low (<100K px)
752557e9-4f69-4faa-888e-2fcf32747c5a___Matt.S_CG 6542.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21341,20.84,RGB,JPEG,.jpg,dc6d45a2c84549917e31a0b85b3c1bce,True,False,Large (20-30KB),Low (<100K px)
75256fc4-c3de-44a1-986d-176daec56c4d___Keller.St_CG 1940.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21816,21.3,RGB,JPEG,.jpg,f50ec0c97ef7a529da939236033c3222,True,False,Large (20-30KB),Low (<100K px)
75766b07-f03c-4c54-bd34-05fecb240dbf___Matt.S_CG 7466.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20786,20.3,RGB,JPEG,.jpg,fad16a535052d785cdcb6db5cfdc4c1d,True,False,Large (20-30KB),Low (<100K px)
758a564e-79cd-44c3-a43f-822955465692___Matt.S_CG 2601.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18954,18.51,RGB,JPEG,.jpg,54d2e79b2d95faa85656d6ff94f56e94,True,False,Medium (15-20KB),Low (<100K px)
75ad2d9f-d6d5-403d-80f4-4e276093e184___Matt.S_CG 5989.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,13786,13.46,RGB,JPEG,.jpg,9b89816e1defe9add8bcfb94a646b1bf,True,False,Small (10-15KB),Low (<100K px)
75e1a134-05cb-4236-80cf-277121c6bb2b___Matt.S_CG 6923.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20916,20.43,RGB,JPEG,.jpg,7c6dd78517e86de8d5c2743416e24003,True,False,Large (20-30KB),Low (<100K px)
75eef67a-dfe2-425f-a14f-a58ce71856da___Matt.S_CG 6280.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,10938,10.68,RGB,JPEG,.jpg,10252a7767721f8d6e77cedce8500168,True,False,Small (10-15KB),Low (<100K px)
760a93a5-44c0-442c-9b96-cc821e3c0bda___JR_Sept.L.S 8408.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18979,18.53,RGB,JPEG,.jpg,7e18fb233ef14cb2671cc5d56c7327c4,True,False,Medium (15-20KB),Low (<100K px)
76209651-9e68-4431-8ec8-b7483d548089___Matt.S_CG 6761.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,22664,22.13,RGB,JPEG,.jpg,74a392ebbbf11c23202752b6991cca56,True,False,Large (20-30KB),Low (<100K px)
762a8298-be97-4967-b780-999e25e7ee5c___Matt.S_CG 7682.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18468,18.04,RGB,JPEG,.jpg,9dc1517ddc5bacd70b4d2bcbee71e069,True,False,Medium (15-20KB),Low (<100K px)
76a2eb08-494a-4132-a348-28a799ad01d1___Matt.S_CG 7533.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,22255,21.73,RGB,JPEG,.jpg,cda3db650aaba31f834d617a91ccc4a1,True,False,Large (20-30KB),Low (<100K px)
76a87c46-71c4-455a-b194-233598284b19___Matt.S_CG 7648.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21917,21.4,RGB,JPEG,.jpg,46e71b3e3b273648a5cea5e8d08f1e3e,True,False,Large (20-30KB),Low (<100K px)
76b83f30-d02f-4f03-b851-1af093f49bf4___Matt.S_CG 7540.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21970,21.46,RGB,JPEG,.jpg,f51effcb906a55872dda2b72b11e391d,True,False,Large (20-30KB),Low (<100K px)
76d19414-641c-4c03-8039-52bc491ca7a3___Matt.S_CG 7606.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21338,20.84,RGB,JPEG,.jpg,177ad2ff0f9870ea86212dc15845036d,True,False,Large (20-30KB),Low (<100K px)
76e88fc6-d700-4baf-ae8e-309479c49aa9___Matt.S_CG 6237.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,13568,13.25,RGB,JPEG,.jpg,4a29a34123b6a6034b8788185762fe44,True,False,Small (10-15KB),Low (<100K px)
76eda6fd-558c-4fcf-951b-c70bef5b8bc5___Matt.S_CG 0880.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12589,12.29,RGB,JPEG,.jpg,9583808bc0b55c5dce2aa8a1320da938,True,False,Small (10-15KB),Low (<100K px)
772645d9-842a-45e8-b5d0-910e46be059e___Matt.S_CG 7515.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,22113,21.59,RGB,JPEG,.jpg,b78bc1a0993ad3d9d7dfe675a562b026,True,False,Large (20-30KB),Low (<100K px)
7766c624-4ac3-4983-a668-5a0cc63b41b2___Matt.S_CG 0670.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12691,12.39,RGB,JPEG,.jpg,b1201810073903289ede1bd96bb833b3,True,False,Small (10-15KB),Low (<100K px)
7772a2ed-3c1e-4938-90f1-d31c5ca021ee___Matt.S_CG 7853.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20229,19.75,RGB,JPEG,.jpg,a03e03bfbfb351a3346e4eb6369362e6,True,False,Medium (15-20KB),Low (<100K px)
7783c954-d426-4931-945f-5e525da26e48___Matt.S_CG 1232.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,11746,11.47,RGB,JPEG,.jpg,16306c65d8f5c8b61fd17cda22372c59,True,False,Small (10-15KB),Low (<100K px)
77a797bd-1d48-4235-b609-5fceedd51104___Matt.S_CG 1307.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18408,17.98,RGB,JPEG,.jpg,4bc6a229720b7ccb05473083841801dd,True,False,Medium (15-20KB),Low (<100K px)
77afbf01-7a6e-421a-838e-224b2988c0f7___JR_Sept.L.S 8515.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,20802,20.31,RGB,JPEG,.jpg,070712d2468e1cbc0a853cb3242504b3,True,False,Large (20-30KB),Low (<100K px)
77beaab6-09bf-4ea4-9107-4109d06b5412___Keller.St_CG 1829.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,11816,11.54,RGB,JPEG,.jpg,558f6bf509f38368f96651433b568327,True,False,Small (10-15KB),Low (<100K px)
77c5b76c-3b81-4174-892d-640c97ba7f48___JR_Sept.L.S 2714.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,22276,21.75,RGB,JPEG,.jpg,1905bdffb0037e23213f5a86d96cd4a0,True,False,Large (20-30KB),Low (<100K px)
78776bfc-9aa1-4b33-bb43-41ac6a140323___JR_Sept.L.S 8456.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,18684,18.25,RGB,JPEG,.jpg,1e81b32eaee5c85613555d0ae9ca5832,True,False,Medium (15-20KB),Low (<100K px)
788de778-60e8-42ba-88ad-36440bdd5fa7___Matt.S_CG 6057.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,14637,14.29,RGB,JPEG,.jpg,4b6c54efb089fbd06a8f408188719fa1,True,False,Small (10-15KB),Low (<100K px)
78db5bcd-4272-465a-a9e5-9d6e4284dbbd___Matt.S_CG 2665.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,14020,13.69,RGB,JPEG,.jpg,cd0147629ab512a545c175a3691682cf,True,False,Small (10-15KB),Low (<100K px)
792ed9e1-9911-4fd6-9202-931d7d6e4fd9___Matt.S_CG 1095.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,13329,13.02,RGB,JPEG,.jpg,6d71f24a67431e599a1e379303a847e8,True,False,Small (10-15KB),Low (<100K px)
7932cda6-c2ea-4211-9e34-5a5170687d23___Matt.S_CG 7498.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21026,20.53,RGB,JPEG,.jpg,cfd73730ea3d2fe4ceb9071b414b0eaa,True,False,Large (20-30KB),Low (<100K px)
79470ff5-d3dd-4de6-a21d-73def3c0d0fd___JR_Sept.L.S 2708.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,16589,16.2,RGB,JPEG,.jpg,76a133e7cf8917953483d6435a3a7741,True,False,Medium (15-20KB),Low (<100K px)
796b5446-9007-427b-8ac0-2264a67569e0___Matt.S_CG 6541.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,21415,20.91,RGB,JPEG,.jpg,f098e30a3c0af02cb353e77164e498d2,True,False,Large (20-30KB),Low (<100K px)
79962b01-7b73-4486-b91e-a7ec898b8156___Matt.S_CG 6635.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,12322,12.03,RGB,JPEG,.jpg,86f3eb029c661cdc0385bb03f0da04ce,True,False,Small (10-15KB),Low (<100K px)
79f0e1e3-7275-46a5-b4de-fbf5410dae80___JR_Sept.L.S 8482.JPG,Tomato_Septoria_leaf_spot,Septoria leaf spot,False,Diseased,256,256,1.0,65536,15151,14.8,RGB,JPEG,.jpg,e6fdfdd0c86ecaa69f9a25cedbb2499c,True,False,Small (10-15KB),Low (<100K px)
